Season,Team1ID,Team2ID,Team1Name,Team2Name,Team1_WinPct,Team1_AvgPointsFor,Team1_AvgPointsAgainst,Team1_PointDiff,Team1_NumGames,Team1_Seed,Team2_WinPct,Team2_AvgPointsFor,Team2_AvgPointsAgainst,Team2_PointDiff,Team2_NumGames,Team2_Seed,H2H_Team1Wins,H2H_Team2Wins,Diff_WinPct,Diff_PointDiff,Diff_Seed,SameConference,Result
2006,3428,3113,Utah,Arizona St,0.8,68.96666666666667,54.833333333333336,14.133333333333333,30,5.0,0.8,70.83333333333333,59.93333333333333,10.899999999999999,30,4.0,0,0,0.0,3.2333333333333343,-1.0,0,1
2006,3130,3326,Boston College,Ohio St,0.6333333333333333,67.96666666666667,58.333333333333336,9.633333333333333,30,8.0,0.9333333333333333,71.73333333333333,52.333333333333336,19.4,30,1.0,0,1,-0.30000000000000004,-9.766666666666666,-7.0,0,1
2006,3163,3439,Connecticut,Virginia Tech,0.8787878787878788,72.66666666666667,54.84848484848485,17.81818181818182,33,2.0,0.6896551724137931,69.34482758620689,64.37931034482759,4.9655172413793025,29,7.0,0,0,0.18913270637408564,12.852664576802518,5.0,0,1
2006,3181,3425,Duke,USC,0.896551724137931,87.58620689655173,59.13793103448276,28.448275862068968,29,1.0,0.6206896551724138,69.20689655172414,66.0,3.2068965517241423,29,8.0,0,0,0.27586206896551724,25.241379310344826,7.0,0,1
2006,3208,3216,Georgia,Hartford,0.7241379310344828,80.37931034482759,64.13793103448276,16.241379310344826,29,3.0,0.896551724137931,65.96551724137932,54.03448275862069,11.931034482758626,29,11.0,0,0,-0.1724137931034483,4.310344827586199,8.0,0,1
2006,3268,3385,Maryland,St John's,0.875,83.5625,64.6875,18.875,32,2.0,0.75,70.75,61.214285714285715,9.535714285714285,28,7.0,0,0,0.125,9.339285714285715,5.0,0,1
2006,3345,3417,Purdue,UCLA,0.8,67.3,55.46666666666667,11.833333333333329,30,4.0,0.6666666666666666,78.23333333333333,71.6,6.63333333333334,30,5.0,0,0,0.13333333333333341,5.199999999999989,1.0,0,1
2006,3353,3395,Rutgers,TCU,0.8620689655172413,63.13793103448276,51.0,12.137931034482762,29,3.0,0.6206896551724138,68.27586206896552,66.06896551724138,2.2068965517241423,29,11.0,0,0,0.2413793103448275,9.93103448275862,8.0,0,1
2006,3397,3203,Tennessee,G Washington,0.875,78.5,60.8125,17.6875,32,2.0,0.7333333333333333,63.833333333333336,54.3,9.533333333333339,30,7.0,1,0,0.14166666666666672,8.154166666666661,5.0,0,1
2006,3261,3177,LSU,DePaul,0.9,75.93333333333334,53.0,22.933333333333337,30,1.0,0.8064516129032258,76.2258064516129,62.67741935483871,13.548387096774185,31,4.0,0,0,0.09354838709677427,9.384946236559152,3.0,0,1
2006,3268,3124,Maryland,Baylor,0.875,83.5625,64.6875,18.875,32,2.0,0.8,74.83333333333333,60.63333333333333,14.199999999999996,30,3.0,0,0,0.07499999999999996,4.675000000000004,1.0,0,1
2006,3390,3328,Stanford,Oklahoma,0.7666666666666667,78.8,62.86666666666667,15.93333333333333,30,3.0,0.8787878787878788,76.06060606060606,63.93939393939394,12.121212121212125,33,2.0,0,0,-0.11212121212121207,3.8121212121212054,-1.0,0,1
2006,3428,3130,Utah,Boston College,0.8,68.96666666666667,54.833333333333336,14.133333333333333,30,5.0,0.6333333333333333,67.96666666666667,58.333333333333336,9.633333333333333,30,8.0,0,0,0.16666666666666674,4.5,3.0,0,1
2006,3163,3208,Connecticut,Georgia,0.8787878787878788,72.66666666666667,54.84848484848485,17.81818181818182,33,2.0,0.7241379310344828,80.37931034482759,64.13793103448276,16.241379310344826,29,3.0,0,0,0.15464994775339602,1.5768025078369945,1.0,0,1
2006,3181,3277,Duke,Michigan St,0.896551724137931,87.58620689655173,59.13793103448276,28.448275862068968,29,1.0,0.7096774193548387,68.87096774193549,61.25806451612903,7.6129032258064555,31,4.0,0,0,0.1868743047830923,20.835372636262512,3.0,0,1
2006,3314,3345,North Carolina,Purdue,0.9666666666666667,83.26666666666667,58.733333333333334,24.53333333333333,30,1.0,0.8,67.3,55.46666666666667,11.833333333333329,30,4.0,0,0,0.16666666666666663,12.700000000000003,3.0,0,1
2006,3397,3353,Tennessee,Rutgers,0.875,78.5,60.8125,17.6875,32,2.0,0.8620689655172413,63.13793103448276,51.0,12.137931034482762,29,3.0,0,0,0.012931034482758674,5.549568965517238,1.0,0,1
2006,3261,3390,LSU,Stanford,0.9,75.93333333333334,53.0,22.933333333333337,30,1.0,0.7666666666666667,78.8,62.86666666666667,15.93333333333333,30,3.0,0,0,0.1333333333333333,7.000000000000007,2.0,0,1
2006,3268,3428,Maryland,Utah,0.875,83.5625,64.6875,18.875,32,2.0,0.8,68.96666666666667,54.833333333333336,14.133333333333333,30,5.0,0,0,0.07499999999999996,4.741666666666667,3.0,0,1
2006,3181,3163,Duke,Connecticut,0.896551724137931,87.58620689655173,59.13793103448276,28.448275862068968,29,1.0,0.8787878787878788,72.66666666666667,54.84848484848485,17.81818181818182,33,2.0,0,0,0.017763845350052265,10.630094043887148,1.0,0,1
2006,3314,3397,North Carolina,Tennessee,0.9666666666666667,83.26666666666667,58.733333333333334,24.53333333333333,30,1.0,0.875,78.5,60.8125,17.6875,32,2.0,0,0,0.09166666666666667,6.845833333333331,1.0,0,1
2006,3181,3261,Duke,LSU,0.896551724137931,87.58620689655173,59.13793103448276,28.448275862068968,29,1.0,0.9,75.93333333333334,53.0,22.933333333333337,30,1.0,0,0,-0.0034482758620689724,5.514942528735631,0.0,0,1
2006,3268,3314,Maryland,North Carolina,0.875,83.5625,64.6875,18.875,32,2.0,0.9666666666666667,83.26666666666667,58.733333333333334,24.53333333333333,30,1.0,1,1,-0.09166666666666667,-5.658333333333331,-1.0,1,1
2006,3268,3181,Maryland,Duke,0.875,83.5625,64.6875,18.875,32,2.0,0.896551724137931,87.58620689655173,59.13793103448276,28.448275862068968,29,1.0,1,2,-0.02155172413793105,-9.573275862068968,-1.0,1,1
2007,3113,3415,Arizona St,UC Riverside,0.875,74.0625,59.0,15.0625,32,3.0,0.7,61.46666666666667,58.63333333333333,2.8333333333333357,30,14.0,0,0,0.17500000000000004,12.229166666666664,11.0,0,1
2007,3199,3330,Florida St,Old Dominion,0.7096774193548387,68.06451612903226,61.064516129032256,7.0,31,10.0,0.75,70.3125,61.78125,8.53125,32,7.0,0,0,-0.040322580645161255,-1.53125,-3.0,0,1
2007,3203,3129,G Washington,Boise St,0.896551724137931,67.48275862068965,55.03448275862069,12.44827586206896,29,5.0,0.75,69.0,60.5,8.5,32,12.0,0,0,0.14655172413793105,3.948275862068961,7.0,0,1
2007,3208,3125,Georgia,Belmont,0.8064516129032258,72.48387096774194,59.483870967741936,13.0,31,3.0,0.8064516129032258,66.06451612903226,58.0,8.064516129032256,31,14.0,0,0,0.0,4.935483870967744,11.0,0,1
2007,3210,3177,Georgia Tech,DePaul,0.6451612903225806,66.58064516129032,58.774193548387096,7.806451612903224,31,7.0,0.6129032258064516,73.87096774193549,70.19354838709677,3.677419354838719,31,10.0,0,0,0.032258064516129004,4.129032258064505,3.0,0,1
2007,3235,3449,Iowa St,Washington,0.7575757575757576,67.81818181818181,60.15151515151515,7.666666666666664,33,6.0,0.6,71.83333333333333,68.83333333333333,3.0,30,11.0,0,0,0.1575757575757576,4.666666666666664,5.0,0,1
2007,3257,3140,Louisville,BYU,0.7878787878787878,73.81818181818181,62.54545454545455,11.272727272727266,33,6.0,0.71875,62.5625,56.4375,6.125,32,11.0,0,0,0.06912878787878785,5.147727272727266,5.0,0,1
2007,3261,3421,LSU,UNC Asheville,0.7878787878787878,67.15151515151516,49.36363636363637,17.78787878787879,33,3.0,0.6206896551724138,68.06896551724138,62.89655172413793,5.172413793103452,29,14.0,0,0,0.16718913270637403,12.615464994775337,11.0,0,1
2007,3265,3326,Marist,Ohio St,0.84375,67.90625,53.6875,14.21875,32,13.0,0.9032258064516129,72.61290322580645,57.16129032258065,15.4516129032258,31,4.0,0,0,-0.05947580645161288,-1.2328629032258007,-9.0,0,1
2007,3266,3418,Marquette,Louisiana,0.8064516129032258,71.16129032258064,60.806451612903224,10.354838709677416,31,6.0,0.7575757575757576,68.21212121212122,57.72727272727273,10.484848484848492,33,11.0,0,0,0.04887585532746819,-0.13000977517107515,5.0,0,1
2007,3292,3211,MTSU,Gonzaga,0.90625,79.625,60.5625,19.0625,32,5.0,0.71875,68.96875,62.90625,6.0625,32,12.0,0,0,0.1875,13.0,7.0,0,1
2007,3328,3369,Oklahoma,SE Missouri St,0.8666666666666667,76.5,61.06666666666667,15.43333333333333,30,3.0,0.7586206896551724,65.3103448275862,60.89655172413793,4.413793103448278,29,14.0,0,0,0.10804597701149432,11.019540229885052,11.0,0,1
2007,3345,3331,Purdue,Oral Roberts,0.8484848484848485,69.33333333333333,53.54545454545455,15.787878787878782,33,2.0,0.6666666666666666,66.46666666666667,58.53333333333333,7.933333333333337,30,15.0,0,0,0.18181818181818188,7.854545454545445,13.0,0,1
2007,3390,3226,Stanford,Idaho St,0.875,70.875,56.78125,14.09375,32,2.0,0.5357142857142857,78.67857142857143,76.10714285714286,2.5714285714285694,28,15.0,0,0,0.3392857142857143,11.52232142857143,13.0,0,1
2007,3401,3426,Texas A&M,UT Arlington,0.8,66.46666666666667,53.53333333333333,12.933333333333337,30,4.0,0.75,65.34375,53.78125,11.5625,32,13.0,0,0,0.050000000000000044,1.3708333333333371,9.0,0,1
2007,3452,3462,West Virginia,Xavier,0.6666666666666666,64.36666666666666,56.733333333333334,7.633333333333326,30,11.0,0.7878787878787878,69.96969696969697,60.515151515151516,9.454545454545453,33,6.0,0,0,-0.12121212121212122,-1.8212121212121275,-5.0,0,1
2007,3124,3151,Baylor,Chattanooga,0.78125,74.1875,61.25,12.9375,32,5.0,0.78125,72.625,63.78125,8.84375,32,12.0,0,0,0.0,4.09375,7.0,0,1
2007,3132,3329,Bowling Green,Oklahoma St,0.90625,75.8125,56.625,19.1875,32,7.0,0.6666666666666666,71.13333333333334,57.46666666666667,13.666666666666671,30,10.0,0,0,0.23958333333333337,5.520833333333329,3.0,0,1
2007,3163,3420,Connecticut,UMBC,0.90625,77.40625,54.375,23.03125,32,1.0,0.5,60.0625,60.09375,-0.03125,32,16.0,0,0,0.40625,23.0625,15.0,0,1
2007,3181,3221,Duke,Holy Cross,0.967741935483871,76.54838709677419,51.58064516129032,24.967741935483872,31,1.0,0.46875,58.1875,61.0,-2.8125,32,16.0,0,0,0.498991935483871,27.780241935483872,15.0,0,1
2007,3268,3217,Maryland,Harvard,0.84375,82.59375,60.34375,22.25,32,2.0,0.5555555555555556,67.81481481481481,65.14814814814815,2.666666666666657,27,15.0,0,0,0.2881944444444444,19.583333333333343,13.0,0,1
2007,3277,3174,Michigan St,Delaware,0.7419354838709677,64.93548387096774,58.38709677419355,6.548387096774192,31,5.0,0.8387096774193549,69.16129032258064,55.483870967741936,13.677419354838705,31,12.0,0,0,-0.09677419354838712,-7.1290322580645125,7.0,0,1
2007,3279,3395,Mississippi,TCU,0.6774193548387096,77.06451612903226,65.2258064516129,11.83870967741936,31,7.0,0.6774193548387096,72.41935483870968,62.70967741935484,9.70967741935484,31,10.0,0,0,0.0,2.1290322580645196,3.0,0,1
2007,3301,3352,NC State,Robert Morris,0.71875,65.96875,56.84375,9.125,32,4.0,0.7741935483870968,74.19354838709677,65.58064516129032,8.612903225806448,31,13.0,0,0,-0.05544354838709675,0.5120967741935516,9.0,0,1
2007,3314,3341,North Carolina,Prairie View,0.9090909090909091,85.45454545454545,55.06060606060606,30.39393939393939,33,1.0,0.5806451612903226,67.19354838709677,65.3225806451613,1.8709677419354733,31,16.0,0,0,0.32844574780058644,28.522971652003918,15.0,0,1
2007,3323,3143,Notre Dame,California,0.6333333333333333,70.96666666666667,66.56666666666666,4.400000000000006,30,9.0,0.7419354838709677,68.19354838709677,60.0,8.193548387096769,31,8.0,0,0,-0.10860215053763445,-3.793548387096763,-1.0,0,1
2007,3338,3241,Pittsburgh,James Madison,0.7333333333333333,67.13333333333334,61.833333333333336,5.300000000000004,30,8.0,0.84375,72.8125,59.3125,13.5,32,9.0,0,0,-0.11041666666666672,-8.199999999999996,1.0,0,1
2007,3353,3187,Rutgers,East Carolina,0.7333333333333333,65.03333333333333,55.93333333333333,9.100000000000001,30,4.0,0.59375,66.84375,64.09375,2.75,32,13.0,0,0,0.13958333333333328,6.350000000000001,9.0,0,1
2007,3396,3304,Temple,Nebraska,0.7741935483870968,67.70967741935483,57.61290322580645,10.096774193548384,31,8.0,0.7096774193548387,71.58064516129032,62.54838709677419,9.032258064516128,31,9.0,0,0,0.06451612903225801,1.0645161290322562,1.0,0,1
2007,3397,3179,Tennessee,Drake,0.9032258064516129,74.25806451612904,56.774193548387096,17.483870967741943,31,1.0,0.4375,63.5,62.8125,0.6875,32,16.0,0,0,0.4657258064516129,16.796370967741943,15.0,0,1
2007,3435,3175,Vanderbilt,Delaware St,0.84375,77.40625,62.5,14.90625,32,2.0,0.625,56.875,53.0,3.875,32,15.0,0,0,0.21875,11.03125,13.0,0,1
2007,3453,3307,WI Green Bay,New Mexico,0.9032258064516129,76.7741935483871,60.58064516129032,16.193548387096783,31,9.0,0.75,65.96875,54.8125,11.15625,32,8.0,0,0,0.15322580645161288,5.037298387096783,-1.0,0,1
2007,3113,3257,Arizona St,Louisville,0.875,74.0625,59.0,15.0625,32,3.0,0.7878787878787878,73.81818181818181,62.54545454545455,11.272727272727266,33,6.0,0,0,0.08712121212121215,3.7897727272727337,3.0,0,1
2007,3199,3390,Florida St,Stanford,0.7096774193548387,68.06451612903226,61.064516129032256,7.0,31,10.0,0.875,70.875,56.78125,14.09375,32,2.0,0,0,-0.16532258064516125,-7.09375,-8.0,0,1
2007,3203,3401,G Washington,Texas A&M,0.896551724137931,67.48275862068965,55.03448275862069,12.44827586206896,29,5.0,0.8,66.46666666666667,53.53333333333333,12.933333333333337,30,4.0,0,0,0.096551724137931,-0.48505747126437626,-1.0,0,1
2007,3208,3235,Georgia,Iowa St,0.8064516129032258,72.48387096774194,59.483870967741936,13.0,31,3.0,0.7575757575757576,67.81818181818181,60.15151515151515,7.666666666666664,33,6.0,0,0,0.04887585532746819,5.333333333333336,3.0,0,1
2007,3261,3452,LSU,West Virginia,0.7878787878787878,67.15151515151516,49.36363636363637,17.78787878787879,33,3.0,0.6666666666666666,64.36666666666666,56.733333333333334,7.633333333333326,30,11.0,1,0,0.12121212121212122,10.154545454545463,8.0,0,1
2007,3265,3292,Marist,MTSU,0.84375,67.90625,53.6875,14.21875,32,13.0,0.90625,79.625,60.5625,19.0625,32,5.0,0,0,-0.0625,-4.84375,-8.0,0,1
2007,3328,3266,Oklahoma,Marquette,0.8666666666666667,76.5,61.06666666666667,15.43333333333333,30,3.0,0.8064516129032258,71.16129032258064,60.806451612903224,10.354838709677416,31,6.0,0,0,0.06021505376344094,5.078494623655914,3.0,0,1
2007,3345,3210,Purdue,Georgia Tech,0.8484848484848485,69.33333333333333,53.54545454545455,15.787878787878782,33,2.0,0.6451612903225806,66.58064516129032,58.774193548387096,7.806451612903224,31,7.0,0,0,0.20332355816226788,7.981427174975558,5.0,0,1
2007,3132,3435,Bowling Green,Vanderbilt,0.90625,75.8125,56.625,19.1875,32,7.0,0.84375,77.40625,62.5,14.90625,32,2.0,0,0,0.0625,4.28125,-5.0,0,1
2007,3163,3453,Connecticut,WI Green Bay,0.90625,77.40625,54.375,23.03125,32,1.0,0.9032258064516129,76.7741935483871,60.58064516129032,16.193548387096783,31,9.0,0,0,0.003024193548387122,6.837701612903217,8.0,0,1
2007,3181,3396,Duke,Temple,0.967741935483871,76.54838709677419,51.58064516129032,24.967741935483872,31,1.0,0.7741935483870968,67.70967741935483,57.61290322580645,10.096774193548384,31,8.0,0,0,0.19354838709677424,14.870967741935488,7.0,0,1
2007,3279,3268,Mississippi,Maryland,0.6774193548387096,77.06451612903226,65.2258064516129,11.83870967741936,31,7.0,0.84375,82.59375,60.34375,22.25,32,2.0,0,1,-0.16633064516129037,-10.41129032258064,-5.0,0,1
2007,3301,3124,NC State,Baylor,0.71875,65.96875,56.84375,9.125,32,4.0,0.78125,74.1875,61.25,12.9375,32,5.0,0,0,-0.0625,-3.8125,1.0,0,1
2007,3314,3323,North Carolina,Notre Dame,0.9090909090909091,85.45454545454545,55.06060606060606,30.39393939393939,33,1.0,0.6333333333333333,70.96666666666667,66.56666666666666,4.400000000000006,30,9.0,0,0,0.27575757575757576,25.993939393939385,8.0,0,1
2007,3353,3277,Rutgers,Michigan St,0.7333333333333333,65.03333333333333,55.93333333333333,9.100000000000001,30,4.0,0.7419354838709677,64.93548387096774,58.38709677419355,6.548387096774192,31,5.0,1,0,-0.008602150537634468,2.5516129032258092,1.0,0,1
2007,3397,3338,Tennessee,Pittsburgh,0.9032258064516129,74.25806451612904,56.774193548387096,17.483870967741943,31,1.0,0.7333333333333333,67.13333333333334,61.833333333333336,5.300000000000004,30,8.0,0,0,0.1698924731182796,12.183870967741939,7.0,0,1
2007,3113,3132,Arizona St,Bowling Green,0.875,74.0625,59.0,15.0625,32,3.0,0.90625,75.8125,56.625,19.1875,32,7.0,0,0,-0.03125,-4.125,4.0,0,1
2007,3163,3301,Connecticut,NC State,0.90625,77.40625,54.375,23.03125,32,1.0,0.71875,65.96875,56.84375,9.125,32,4.0,0,0,0.1875,13.90625,3.0,0,1
2007,3261,3199,LSU,Florida St,0.7878787878787878,67.15151515151516,49.36363636363637,17.78787878787879,33,3.0,0.7096774193548387,68.06451612903226,61.064516129032256,7.0,31,10.0,0,0,0.0782013685239491,10.787878787878789,7.0,0,1
2007,3353,3181,Rutgers,Duke,0.7333333333333333,65.03333333333333,55.93333333333333,9.100000000000001,30,4.0,0.967741935483871,76.54838709677419,51.58064516129032,24.967741935483872,31,1.0,0,1,-0.23440860215053771,-15.86774193548387,-3.0,0,1
2007,3279,3328,Mississippi,Oklahoma,0.6774193548387096,77.06451612903226,65.2258064516129,11.83870967741936,31,7.0,0.8666666666666667,76.5,61.06666666666667,15.43333333333333,30,3.0,0,0,-0.18924731182795707,-3.5946236559139706,-4.0,0,1
2007,3314,3203,North Carolina,G Washington,0.9090909090909091,85.45454545454545,55.06060606060606,30.39393939393939,33,1.0,0.896551724137931,67.48275862068965,55.03448275862069,12.44827586206896,29,5.0,0,0,0.01253918495297801,17.94566353187043,4.0,0,1
2007,3345,3208,Purdue,Georgia,0.8484848484848485,69.33333333333333,53.54545454545455,15.787878787878782,33,2.0,0.8064516129032258,72.48387096774194,59.483870967741936,13.0,31,3.0,0,0,0.04203323558162275,2.787878787878782,1.0,0,1
2007,3397,3265,Tennessee,Marist,0.9032258064516129,74.25806451612904,56.774193548387096,17.483870967741943,31,1.0,0.84375,67.90625,53.6875,14.21875,32,13.0,0,0,0.05947580645161288,3.265120967741943,12.0,0,1
2007,3261,3163,LSU,Connecticut,0.7878787878787878,67.15151515151516,49.36363636363637,17.78787878787879,33,3.0,0.90625,77.40625,54.375,23.03125,32,1.0,0,1,-0.11837121212121215,-5.243371212121211,-2.0,0,1
2007,3353,3113,Rutgers,Arizona St,0.7333333333333333,65.03333333333333,55.93333333333333,9.100000000000001,30,4.0,0.875,74.0625,59.0,15.0625,32,3.0,0,0,-0.14166666666666672,-5.962499999999999,-1.0,0,1
2007,3314,3345,North Carolina,Purdue,0.9090909090909091,85.45454545454545,55.06060606060606,30.39393939393939,33,1.0,0.8484848484848485,69.33333333333333,53.54545454545455,15.787878787878782,33,2.0,0,0,0.06060606060606055,14.606060606060609,1.0,0,1
2007,3397,3279,Tennessee,Mississippi,0.9032258064516129,74.25806451612904,56.774193548387096,17.483870967741943,31,1.0,0.6774193548387096,77.06451612903226,65.2258064516129,11.83870967741936,31,7.0,1,0,0.22580645161290325,5.645161290322584,6.0,1,1
2007,3353,3261,Rutgers,LSU,0.7333333333333333,65.03333333333333,55.93333333333333,9.100000000000001,30,4.0,0.7878787878787878,67.15151515151516,49.36363636363637,17.78787878787879,33,3.0,0,0,-0.054545454545454564,-8.687878787878788,-1.0,0,1
2007,3397,3314,Tennessee,North Carolina,0.9032258064516129,74.25806451612904,56.774193548387096,17.483870967741943,31,1.0,0.9090909090909091,85.45454545454545,55.06060606060606,30.39393939393939,33,1.0,0,1,-0.0058651026392961825,-12.910068426197448,0.0,0,1
2007,3397,3353,Tennessee,Rutgers,0.9032258064516129,74.25806451612904,56.774193548387096,17.483870967741943,31,1.0,0.7333333333333333,65.03333333333333,55.93333333333333,9.100000000000001,30,4.0,0,0,0.1698924731182796,8.383870967741942,3.0,0,1
2008,3124,3201,Baylor,Fresno St,0.8,72.3,56.8,15.5,30,3.0,0.6875,72.21875,64.75,7.46875,32,14.0,0,0,0.11250000000000004,8.03125,11.0,0,1
2008,3143,3360,California,San Diego,0.8125,64.53125,54.0625,10.46875,32,3.0,0.6129032258064516,68.61290322580645,63.58064516129032,5.032258064516128,31,14.0,0,0,0.19959677419354838,5.436491935483872,11.0,0,1
2008,3199,3326,Florida St,Ohio St,0.5806451612903226,69.38709677419355,65.29032258064517,4.096774193548384,31,11.0,0.7333333333333333,71.7,59.666666666666664,12.033333333333339,30,6.0,0,0,-0.15268817204301066,-7.936559139784954,-5.0,0,1
2008,3203,3120,G Washington,Auburn,0.8064516129032258,68.61290322580645,56.29032258064516,12.322580645161288,31,6.0,0.6451612903225806,69.51612903225806,59.483870967741936,10.032258064516128,31,11.0,1,0,0.16129032258064513,2.29032258064516,5.0,0,1
2008,3216,3393,Hartford,Syracuse,0.84375,65.40625,53.53125,11.875,32,10.0,0.7333333333333333,71.66666666666667,61.8,9.866666666666674,30,7.0,0,0,0.11041666666666672,2.0083333333333258,-3.0,0,1
2008,3235,3210,Iowa St,Georgia Tech,0.625,62.40625,55.5625,6.84375,32,7.0,0.7096774193548387,70.83870967741936,60.12903225806452,10.70967741935484,31,10.0,0,0,-0.08467741935483875,-3.86592741935484,3.0,0,1
2008,3261,3238,LSU,Jackson St,0.84375,70.5625,50.59375,19.96875,32,2.0,0.5806451612903226,59.096774193548384,60.67741935483871,-1.5806451612903274,31,15.0,0,0,0.2631048387096774,21.549395161290327,13.0,0,1
2008,3265,3177,Marist,DePaul,0.9393939393939394,72.03030303030303,56.75757575757576,15.272727272727273,33,7.0,0.6451612903225806,78.38709677419355,69.48387096774194,8.903225806451616,31,10.0,0,0,0.2942326490713588,6.369501466275658,3.0,0,1
2008,3329,3190,Oklahoma St,ETSU,0.78125,76.09375,60.125,15.96875,32,3.0,0.65625,75.15625,67.34375,7.8125,32,14.0,0,0,0.125,8.15625,11.0,0,1
2008,3338,3461,Pittsburgh,Wyoming,0.6875,71.3125,62.5,8.8125,32,6.0,0.7857142857142857,63.32142857142857,53.464285714285715,9.857142857142854,28,11.0,0,0,-0.0982142857142857,-1.044642857142854,5.0,0,1
2008,3353,3352,Rutgers,Robert Morris,0.8,60.36666666666667,51.3,9.06666666666667,30,2.0,0.71875,73.9375,62.5,11.4375,32,15.0,0,0,0.08125000000000004,-2.37083333333333,13.0,0,1
2008,3390,3156,Stanford,Cleveland St,0.9090909090909091,74.39393939393939,55.18181818181818,19.21212121212121,33,2.0,0.6129032258064516,66.6774193548387,63.25806451612903,3.4193548387096726,31,15.0,0,0,0.29618768328445744,15.792766373411538,13.0,0,1
2008,3401,3427,Texas A&M,UT San Antonio,0.7878787878787878,65.39393939393939,55.21212121212121,10.18181818181818,33,2.0,0.7096774193548387,68.7741935483871,60.83870967741935,7.935483870967751,31,15.0,0,0,0.0782013685239491,2.246334310850429,13.0,0,1
2008,3431,3443,UTEP,WKU,0.9,71.33333333333333,61.0,10.333333333333329,30,7.0,0.7878787878787878,73.72727272727273,64.18181818181819,9.545454545454547,33,10.0,0,0,0.11212121212121218,0.7878787878787818,3.0,0,1
2008,3435,3285,Vanderbilt,Montana,0.7419354838709677,71.3225806451613,56.54838709677419,14.774193548387103,31,4.0,0.7931034482758621,75.72413793103448,64.6896551724138,11.034482758620683,29,13.0,0,0,-0.05116796440489435,3.73971078976642,9.0,0,1
2008,3452,3307,West Virginia,New Mexico,0.7741935483870968,70.25806451612904,56.0,14.25806451612904,31,5.0,0.625,62.75,52.90625,9.84375,32,12.0,0,0,0.14919354838709675,4.414314516129039,7.0,0,1
2008,3113,3396,Arizona St,Temple,0.6774193548387096,65.51612903225806,58.774193548387096,6.741935483870968,31,6.0,0.6363636363636364,59.81818181818182,55.96969696969697,3.8484848484848513,33,11.0,0,0,0.04105571847507328,2.8934506353861167,5.0,0,1
2008,3163,3165,Connecticut,Cornell,0.9696969696969697,81.54545454545455,51.06060606060606,30.484848484848484,33,1.0,0.7142857142857143,65.78571428571429,57.82142857142857,7.964285714285722,28,16.0,0,0,0.2554112554112554,22.520562770562762,15.0,0,1
2008,3181,3293,Duke,Murray St,0.7096774193548387,71.0,60.16129032258065,10.838709677419352,31,3.0,0.7666666666666667,73.73333333333333,63.766666666666666,9.966666666666669,30,14.0,0,0,-0.05698924731182797,0.8720430107526838,11.0,0,1
2008,3208,3234,Georgia,Iowa,0.7096774193548387,69.3225806451613,58.54838709677419,10.774193548387103,31,8.0,0.6774193548387096,65.83870967741936,59.935483870967744,5.903225806451616,31,9.0,0,0,0.032258064516129115,4.8709677419354875,1.0,0,1
2008,3243,3151,Kansas St,Chattanooga,0.7,67.56666666666666,57.233333333333334,10.333333333333329,30,5.0,0.90625,69.9375,56.15625,13.78125,32,12.0,0,0,-0.20625000000000004,-3.4479166666666714,7.0,0,1
2008,3257,3275,Louisville,Miami OH,0.7272727272727273,74.54545454545455,62.484848484848484,12.060606060606062,33,4.0,0.696969696969697,71.48484848484848,67.54545454545455,3.9393939393939377,33,13.0,0,0,0.030303030303030276,8.121212121212125,9.0,0,1
2008,3268,3164,Maryland,Coppin St,0.9090909090909091,82.18181818181819,64.0,18.181818181818187,33,1.0,0.65625,67.875,60.46875,7.40625,32,16.0,0,0,0.25284090909090906,10.775568181818187,15.0,0,1
2008,3304,3462,Nebraska,Xavier,0.6451612903225806,70.38709677419355,62.935483870967744,7.451612903225808,31,8.0,0.75,64.0,56.25,7.75,32,9.0,0,0,-0.10483870967741937,-0.2983870967741922,1.0,0,1
2008,3314,3137,North Carolina,Bucknell,0.9354838709677419,87.25806451612904,65.35483870967742,21.903225806451616,31,1.0,0.5161290322580645,60.064516129032256,58.483870967741936,1.5806451612903203,31,16.0,0,0,0.4193548387096774,20.322580645161295,15.0,0,1
2008,3323,3374,Notre Dame,SMU,0.7419354838709677,76.54838709677419,60.74193548387097,15.806451612903224,31,5.0,0.75,73.59375,64.40625,9.1875,32,12.0,0,0,-0.008064516129032251,6.618951612903224,7.0,0,1
2008,3328,3229,Oklahoma,Illinois St,0.7241379310344828,72.93103448275862,62.0,10.93103448275862,29,4.0,0.8125,77.375,64.125,13.25,32,13.0,0,0,-0.08836206896551724,-2.318965517241381,9.0,0,1
2008,3330,3251,Old Dominion,Liberty,0.8787878787878788,75.0,59.57575757575758,15.424242424242422,33,5.0,0.896551724137931,71.20689655172414,54.89655172413793,16.310344827586214,29,12.0,0,0,-0.017763845350052265,-0.8861024033437914,7.0,0,1
2008,3345,3428,Purdue,Utah,0.5625,59.0625,61.21875,-2.15625,32,9.0,0.8709677419354839,69.03225806451613,53.58064516129032,15.451612903225808,31,8.0,0,0,-0.3084677419354839,-17.607862903225808,-1.0,0,1
2008,3397,3331,Tennessee,Oral Roberts,0.9375,78.3125,59.96875,18.34375,32,1.0,0.5806451612903226,66.83870967741936,61.806451612903224,5.032258064516135,31,16.0,0,0,0.3568548387096774,13.311491935483865,15.0,0,1
